COG,Name,Ocean core,Ocean core (prokaryotes),Gut core,Ocean core (epipelagic),Ocean core (mesopelagic)
NOG254528,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG254605,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG25461,Gcn5-Related N-acetyltransferase,FALSE,FALSE,FALSE,FALSE,TRUE
NOG254632,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG254638,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG254726,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG254741,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG254748,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG254795,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG254798,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG254813,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG25482,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG254821,Methyl-Accepting chemotaxis sensory transducer protein,FALSE,FALSE,TRUE,FALSE,FALSE
NOG25484,Protein involved in ceramide metabolic process,TRUE,FALSE,FALSE,TRUE,TRUE
NOG254845,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG254859,Adenylylsulfate kinase,FALSE,FALSE,FALSE,FALSE,TRUE
NOG254867,"Xylanase; Evidence 3 : Function proposed based on presence of amino acid motif, structural feature or limited homology; Product type e : enzyme",TRUE,TRUE,FALSE,TRUE,TRUE
NOG254896,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG254922,Protein involved in cytokinin metabolic process,FALSE,FALSE,FALSE,FALSE,TRUE
NOG25494,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG254974,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG254989,Surface antigen BspA-like protein,TRUE,FALSE,FALSE,TRUE,TRUE
NOG255066,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG255076,,FALSE,FALSE,FALSE,TRUE,FALSE
NOG255081,,FALSE,FALSE,FALSE,TRUE,FALSE
NOG255120,Pectate lyase,FALSE,FALSE,FALSE,FALSE,TRUE
NOG255128,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG255144,Retrotransposon protein,TRUE,TRUE,FALSE,TRUE,TRUE
NOG25517,Endonuclease,TRUE,TRUE,TRUE,TRUE,TRUE
NOG255179,GNAT family acetyltransferase,FALSE,FALSE,FALSE,FALSE,TRUE
NOG255185,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG255206,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG255241,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG255255,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG255280,,FALSE,FALSE,TRUE,FALSE,TRUE
NOG255306,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG255358,RNA recognition motif,FALSE,FALSE,TRUE,FALSE,FALSE
NOG255377,Protein involved in protein alkylation,FALSE,FALSE,TRUE,FALSE,FALSE
NOG25538,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG255395,Ef-Hand domain-containing protein C17orf57,FALSE,FALSE,FALSE,FALSE,TRUE
NOG255399,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG255411,"Contig An09c0040, complete genome protein",FALSE,FALSE,TRUE,FALSE,FALSE
NOG255412,"Contig An07c0130, complete genome protein",FALSE,FALSE,FALSE,FALSE,TRUE
NOG255459,G protein-coupled receptor 98,FALSE,FALSE,FALSE,FALSE,TRUE
NOG255549,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG255618,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG255653,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG255659,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG255661,Plakophilin 3 protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG255725,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG255747,Vird2 components relaxase,FALSE,FALSE,FALSE,FALSE,TRUE
NOG255779,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG255793,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG255797,Phosphatase and actin regulator 1,TRUE,TRUE,FALSE,TRUE,TRUE
NOG255811,Ribonuclease H,FALSE,FALSE,FALSE,FALSE,TRUE
NOG255832,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG25584,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG255912,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG255913,Translocase subunit YajC,FALSE,FALSE,FALSE,FALSE,TRUE
NOG25595,Transposase,TRUE,TRUE,TRUE,TRUE,TRUE
NOG255997,Whole genome shotgun sequence protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG256000,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG256036,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG256056,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG256082,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG256104,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG256155,"Chr13 scaffold_210, whole genome shotgun sequence protein",FALSE,FALSE,FALSE,FALSE,TRUE
NOG256158,Nitrogen fixation-related protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG256166,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG256167,,FALSE,FALSE,FALSE,TRUE,FALSE
NOG256202,"Protein; Psort-B: CytoplasmicMembrane, score:9.99",FALSE,FALSE,FALSE,FALSE,TRUE
NOG256210,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG256238,Melanin-Concentrating hormone receptor 1,FALSE,FALSE,FALSE,FALSE,TRUE
NOG256262,"Transcriptional regulator, TetR family protein",FALSE,FALSE,FALSE,FALSE,TRUE
NOG25627,D-Alanine-D-Alanine ligase,TRUE,TRUE,FALSE,TRUE,TRUE
NOG256294,"Contig An09c0140, complete genome protein",FALSE,FALSE,FALSE,FALSE,TRUE
NOG256328,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG256362,,FALSE,FALSE,FALSE,TRUE,FALSE
NOG256377,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG256383,Ankyrin repeat domain 27 (VPS9 domain) protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG256385,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG25639,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG256442,,FALSE,FALSE,FALSE,TRUE,FALSE
NOG256469,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG25647,Protein involved in chromosome segregation,TRUE,FALSE,FALSE,TRUE,TRUE
NOG256486,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG256491,,FALSE,FALSE,FALSE,TRUE,FALSE
NOG256512,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG256528,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG256530,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG256540,Integrase,FALSE,FALSE,TRUE,FALSE,FALSE
NOG256576,"Oxidoreductase, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",FALSE,FALSE,FALSE,FALSE,TRUE
NOG256579,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG256602,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG256605,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG256626,,FALSE,FALSE,TRUE,FALSE,TRUE
NOG256648,,FALSE,FALSE,FALSE,TRUE,FALSE
NOG256665,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG256676,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG256682,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG256738,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG256747,Carnitine acetyltransferase,FALSE,FALSE,FALSE,FALSE,TRUE
NOG256754,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG256783,Glutaredoxin-Like protein,FALSE,FALSE,TRUE,FALSE,FALSE
NOG256824,Thiamine biosynthesis protein ThiS,FALSE,FALSE,FALSE,FALSE,TRUE
NOG25689,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG256891,Domain present in ubiquitin-regulatory proteins,FALSE,FALSE,FALSE,TRUE,FALSE
NOG256903,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG256931,Hydrolase,FALSE,FALSE,TRUE,FALSE,FALSE
NOG256946,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG256947,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG256979,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG257000,"Protein, LysE",FALSE,FALSE,FALSE,TRUE,FALSE
NOG257004,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG257020,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG257033,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257035,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257038,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257041,Eukaryotic translation initiation factor 3,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257051,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257052,Von Willebrand factor D and EGF domains,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257055,Methyltransferase type,TRUE,TRUE,FALSE,TRUE,TRUE
NOG257067,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG257125,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG257156,A calcium channel that regulates synaptic endocytosis and hence couples exo- with endocytosis. Required in the nervous system and necessary in photoreceptor cells (By similarity),TRUE,TRUE,FALSE,TRUE,TRUE
NOG25718,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG257192,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257212,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257217,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257236,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257315,,FALSE,FALSE,FALSE,TRUE,FALSE
NOG257344,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG257393,Methyltransferase like 9,TRUE,TRUE,FALSE,TRUE,TRUE
NOG257407,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG25745,Twin-Arginine translocation pathway signal protein,TRUE,FALSE,FALSE,TRUE,TRUE
NOG25749,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257523,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257532,Protein involved in regulation of spindle assembly,TRUE,FALSE,FALSE,TRUE,TRUE
NOG257536,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257549,Sugar binding protein,TRUE,FALSE,FALSE,TRUE,TRUE
NOG257553,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257558,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257559,Adhesion or S-layer protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257565,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257582,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257587,"Abc-Type branched-chain amino acid transport system, periplasmic component protein",FALSE,FALSE,FALSE,FALSE,TRUE
NOG257627,Nematocyte-Specific minicollagen nb001 protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257640,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG25768,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG257692,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG257699,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257753,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257764,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG257794,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257796,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG25781,Protein involved in cell adhesion,FALSE,FALSE,TRUE,FALSE,FALSE
NOG257817,Zinc finger protein 185,TRUE,FALSE,FALSE,TRUE,TRUE
NOG257831,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG257841,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG25785,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG257887,Growth factor receptor,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257907,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257916,Gntr family transcriptional regulator protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257969,Adhesion molecule with Ig-like domain 2,FALSE,FALSE,FALSE,FALSE,TRUE
NOG257987,Ubiquitin specific protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258018,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258022,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258029,Novel protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258059,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG258065,Periplasmic binding protein,TRUE,TRUE,FALSE,TRUE,TRUE
NOG258066,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258072,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258108,Protein involved in mitotic sister chromatid cohesion,FALSE,FALSE,TRUE,FALSE,TRUE
NOG258111,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258143,,FALSE,FALSE,FALSE,TRUE,FALSE
NOG258159,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258170,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG258242,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG258280,Dresden prostate carcinoma protein 2 (D-PCa-2),FALSE,FALSE,FALSE,FALSE,TRUE
NOG258295,"Atp-Binding cassette, sub-family A protein",FALSE,FALSE,FALSE,FALSE,TRUE
NOG258300,Kelch repeat-containing protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG25831,2Og-Fe(Ii) oxygenase family oxidoreductase; identified by match to protein family HMM PF03171,FALSE,FALSE,FALSE,TRUE,FALSE
NOG258321,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258377,Mariner-Tc1 transposon family protein,TRUE,TRUE,FALSE,TRUE,TRUE
NOG258383,Ral guanine nucleotide dissociation stimulator-like 3 protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258386,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258434,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG258451,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG258526,Cysteine-Type endopeptidase,TRUE,FALSE,FALSE,TRUE,TRUE
NOG258550,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258555,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258560,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG258604,Cannabinoid receptor 2 (macrophage),FALSE,FALSE,FALSE,FALSE,TRUE
NOG258608,G-Protein coupled receptor,TRUE,FALSE,FALSE,TRUE,TRUE
NOG258609,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG258625,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258627,BTB (POZ) domain containing 19 protein,FALSE,FALSE,TRUE,FALSE,FALSE
NOG258633,Tubulin tyrosine ligase,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258652,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258660,TPR repeat-containing protein,TRUE,TRUE,FALSE,TRUE,TRUE
NOG258673,Protein disulfide oxidoreductase,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258680,"Ef-Hand, calcium binding motif",FALSE,FALSE,FALSE,FALSE,TRUE
NOG258698,Sodium channel,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258709,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG258717,C-Type lectin (CTL) or carbohydrate-recognition domain-containing protein,TRUE,TRUE,FALSE,TRUE,TRUE
NOG258746,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG258773,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258787,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258807,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258883,Keratin 74 protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258886,,FALSE,FALSE,TRUE,FALSE,TRUE
NOG258887,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG258888,Syntaphilin protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258890,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG258914,Tetrahymena thermophila protein,FALSE,FALSE,FALSE,TRUE,FALSE
NOG258919,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258920,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG258933,Protein involved in bacteriocin immunity,TRUE,TRUE,FALSE,TRUE,TRUE
NOG259011,Cdp-Alcohol phosphatidyltransferase,TRUE,TRUE,FALSE,TRUE,TRUE
NOG25903,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG259031,Pleckstrin homology domain-containing family H protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG25904,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG259082,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG259088,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG259149,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG259204,Protein Phum_PHUM397840,TRUE,FALSE,FALSE,TRUE,TRUE
NOG25921,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG259215,FERM domain containing protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG259239,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG259263,Protein involved in G-protein coupled receptor protein signaling pathway,TRUE,TRUE,FALSE,TRUE,TRUE
NOG259316,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG259324,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG259339,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG259385,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG259388,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG259405,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG259460,"Transferase, transferring hexosyl groups",FALSE,FALSE,FALSE,FALSE,TRUE
NOG259472,Spermatogenesis associated 6 protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG259497,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG259498,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG259522,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG259553,Insulin receptor binding,FALSE,FALSE,FALSE,FALSE,TRUE
NOG259554,Phosphoenolpyruvate carboxykinase (ATP),FALSE,FALSE,FALSE,FALSE,TRUE
NOG259560,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG259572,"Family with sequence similarity 127, member protein",FALSE,FALSE,FALSE,FALSE,TRUE
NOG259615,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG259620,Nuclear receptor coactivator 6,FALSE,FALSE,FALSE,FALSE,TRUE
NOG25963,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG259676,"AF4/FMR2 family, member 2 protein",TRUE,FALSE,FALSE,TRUE,TRUE
NOG259712,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG25974,"Hydrolase, hydrolyzing O-glycosyl compounds",TRUE,TRUE,TRUE,TRUE,TRUE
NOG259748,Metalloendopeptidase,FALSE,FALSE,TRUE,FALSE,FALSE
NOG259775,,FALSE,FALSE,FALSE,TRUE,FALSE
NOG259792,"Peptidase A24A, prepilin type IV",FALSE,FALSE,FALSE,FALSE,TRUE
NOG259829,Ty3-Gypsy subclass protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG259869,Lipoprotein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG259897,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG259905,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG259911,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG259929,Blue (type 1) copper domain protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG259985,BLUF domain protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG259998,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260057,"Defensin, beta protein",FALSE,FALSE,FALSE,FALSE,TRUE
NOG260060,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260072,"Transcriptional regulator, TetR family protein",FALSE,FALSE,FALSE,FALSE,TRUE
NOG260082,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG260122,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG26013,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG260144,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260154,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260177,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260223,Transporter protein,FALSE,FALSE,TRUE,FALSE,FALSE
NOG260227,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG260246,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG260252,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260262,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260264,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260307,Branched-Chain amino acid transport protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260360,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG260375,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG26039,Protein involved in cell adhesion,TRUE,FALSE,TRUE,TRUE,TRUE
NOG260407,Intraflagellar transport 122 homolog (Chlamydomonas) protein,TRUE,TRUE,FALSE,TRUE,TRUE
NOG26044,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG260457,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260461,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260472,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260477,CG5237-PA protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG26048,Lipolytic protein G-D-S-L family,FALSE,FALSE,TRUE,FALSE,FALSE
NOG260526,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260567,B-Box and SPRY domain containing protein,TRUE,TRUE,FALSE,TRUE,TRUE
NOG260576,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260594,Surfeit 6 protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260625,,FALSE,FALSE,FALSE,TRUE,FALSE
NOG260649,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260655,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG26068,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260706,Secreted protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260737,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260739,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG26074,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG260749,Serine/Threonine protein kinase domain protein,TRUE,FALSE,TRUE,TRUE,TRUE
NOG260751,Methyltransferase,FALSE,FALSE,FALSE,FALSE,TRUE
NOG26076,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG260770,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG260782,Protein involved in protein folding in endoplasmic reticulum,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260792,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG260804,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260809,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260840,,FALSE,FALSE,FALSE,TRUE,FALSE
NOG260866,Activator of HSP90 ATPase 1 family protein,TRUE,FALSE,FALSE,TRUE,TRUE
NOG260894,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG26091,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG260914,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG260943,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG260944,,FALSE,FALSE,FALSE,TRUE,FALSE
NOG260945,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG26096,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG260969,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG260976,Protein involved in actin cytoskeleton organization,TRUE,TRUE,FALSE,TRUE,TRUE
NOG261019,"Zinc finger family protein; zinc finger family protein; FUNCTIONS IN: protein binding, zinc ion binding; CONTAINS InterPro DOMAIN/s: Zinc finger, RING-type, site (InterPro:IPR017907), Zinc finger, RING-type , Zinc finger, RING/FYVE/PHD-type ; BEST Arabidopsis thaliana protein match is: zinc finger family protein TAIR",FALSE,FALSE,FALSE,TRUE,FALSE
NOG261074,"2A, dehydroepiandrosterone (DHEA)-preferring, member protein",FALSE,FALSE,FALSE,FALSE,TRUE
NOG261078,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261161,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261187,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG261190,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG261199,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261239,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261245,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261319,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261322,Helix-Turn-Helix domain-containing protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261354,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG261384,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261397,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261398,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261413,Hematopoietically expressed homeobox protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261425,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261430,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG261458,Integral membrane protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261493,Prc-Barrel domain protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261523,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG261571,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG261588,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG261625,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261629,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261657,Taar9 protein-like,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261735,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG261764,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261774,Leucine rich region,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261796,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG26186,Glycoside hydrolase family 43,TRUE,TRUE,TRUE,TRUE,TRUE
NOG261876,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261890,Angiopoietin-Like 3 protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261902,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261926,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG261933,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG261940,Copper resistance D protein,FALSE,FALSE,TRUE,FALSE,FALSE
NOG261952,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG262034,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG262051,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG262093,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG262126,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG262194,Cytochrome P450 protein,TRUE,FALSE,FALSE,TRUE,TRUE
NOG262245,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG262282,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG262303,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG262316,Secretion pathway protein H,FALSE,FALSE,FALSE,FALSE,TRUE
NOG262324,Endopeptidase,TRUE,FALSE,FALSE,TRUE,TRUE
NOG262370,Containing protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG262424,,FALSE,FALSE,FALSE,FALSE,TRUE
